OrderID,Date,Product,Category,Quantity,Price,City
11403,7/20/2023,Bag,Fashion,3,29785,Islamabad
11404,6/3/2023,Shoes,Electronics,3,23480,Lahore
11405,3/14/2023,Shoes,Fashion,3,42531,Peshawar
11406,7/20/2023,Shoes,Fashion,3,29019,Quetta
11407,10/23/2023,Bag,Fashion,3,2411,Karachi
11408,1/17/2023,Phone,Electronics,3,40093,Islamabad
11409,5/9/2023,Shirt,Fashion,3,44433,Islamabad
11410,8/5/2023,Bag,Fashion,3,43138,Peshawar
11411,3/2/2023,Shoes,Electronics,3,13660,Lahore
11412,4/14/2023,Laptop,Fashion,3,49856,Quetta
11413,2/11/2023,Watch,Fashion,3,48833,Peshawar
11414,1/25/2023,Bag,Fashion,3,38653,Karachi
11415,2/8/2023,Bag,Fashion,3,26093,Karachi
11416,10/18/2023,Shirt,Fashion,3,30592,Karachi
11417,5/11/2023,Shirt,Electronics,3,21081,Peshawar
11418,8/17/2023,Bag,Electronics,3,24243,Quetta
11419,4/18/2023,Shoes,Fashion,3,12167,Islamabad
11420,6/21/2023,Watch,Fashion,3,24016,Lahore
11421,4/12/2023,Shirt,Fashion,3,41608,Islamabad
11422,12/20/2023,Shoes,Electronics,3,46521,Quetta
11423,1/12/2023,Laptop,Electronics,3,3915,Islamabad
11424,10/2/2023,Shirt,Fashion,3,31936,Peshawar
11425,4/11/2023,Shoes,Fashion,3,37577,Karachi
11426,2/13/2023,Shoes,Electronics,3,37375,Quetta
11427,11/1/2023,Watch,Fashion,3,39443,Quetta
11428,1/17/2023,Watch,Electronics,3,4873,Islamabad
11429,11/26/2023,Laptop,Electronics,3,12546,Peshawar
11430,2/26/2023,Shoes,Fashion,3,30833,Islamabad
11431,11/7/2023,Phone,Electronics,3,10564,Islamabad
11432,10/30/2023,Shoes,Fashion,3,48732,Quetta
11433,1/12/2023,Watch,Fashion,3,21676,Islamabad
11434,11/14/2023,Phone,Fashion,3,3420,Karachi
11435,3/21/2023,Shirt,Fashion,3,10850,Islamabad
11436,8/4/2023,Shirt,Fashion,3,37566,Karachi
11437,12/5/2023,Bag,Fashion,3,26672,Quetta
11438,9/21/2023,Watch,Electronics,3,18048,Peshawar
11439,5/29/2023,Bag,Electronics,3,38926,Karachi
11440,3/22/2023,Phone,Electronics,3,23615,Peshawar
11441,8/3/2023,Watch,Electronics,3,27967,Peshawar
11442,7/17/2023,Laptop,Fashion,3,826,Karachi
11443,7/19/2023,Shoes,Electronics,3,25920,Quetta
11444,1/25/2023,Laptop,Electronics,3,6797,Lahore
11445,3/30/2023,Phone,Electronics,3,44778,Peshawar
11446,9/25/2023,Watch,Fashion,3,42125,Peshawar
11447,5/23/2023,Phone,Electronics,3,13063,Quetta
11448,2/28/2023,Shoes,Fashion,3,49534,Quetta
11449,12/31/2023,Shirt,Electronics,3,1181,Islamabad
11450,1/26/2023,Shirt,Fashion,3,20369,Quetta
11451,2/16/2023,Phone,Fashion,3,10876,Peshawar
11452,10/15/2023,Bag,Electronics,3,31916,Karachi
11453,9/23/2023,Watch,Fashion,3,14296,Lahore
11454,1/16/2023,Watch,Fashion,3,42212,Islamabad
11455,7/18/2023,Shirt,Electronics,3,16058,Karachi
11456,10/9/2023,Laptop,Electronics,3,23469,Lahore
11457,3/27/2023,Shoes,Electronics,3,11789,Lahore
11458,9/7/2023,Laptop,Fashion,3,17431,Lahore
11459,9/27/2023,Laptop,Fashion,3,37628,Karachi
11460,12/1/2023,Phone,Fashion,3,13536,Islamabad
11461,4/27/2023,Shirt,Electronics,3,166,Islamabad
11462,1/7/2023,Shirt,Fashion,3,30825,Lahore
11463,5/17/2023,Shirt,Fashion,3,25312,Karachi
11464,6/25/2023,Phone,Fashion,3,33432,Lahore
11465,11/24/2023,Bag,Fashion,3,25501,Quetta
11466,11/11/2023,Laptop,Fashion,3,13493,Islamabad
11467,8/3/2023,Phone,Fashion,3,3770,Peshawar
11468,3/23/2023,Watch,Fashion,3,25701,Lahore
11469,8/11/2023,Shoes,Electronics,3,2351,Quetta
11470,4/13/2023,Bag,Electronics,3,45817,Islamabad
11471,9/30/2023,Watch,Electronics,3,33672,Karachi
11472,1/14/2023,Laptop,Fashion,3,27127,Islamabad
11473,6/8/2023,Shirt,Fashion,3,31946,Karachi
11474,6/1/2023,Laptop,Electronics,3,21115,Karachi
11475,4/18/2023,Phone,Fashion,3,9683,Lahore
11476,7/7/2023,Shoes,Electronics,3,23204,Lahore
11477,10/28/2023,Phone,Fashion,3,12324,Islamabad
11478,4/8/2023,Bag,Fashion,3,38884,Quetta
11479,5/11/2023,Bag,Electronics,3,30936,Islamabad
11480,10/20/2023,Shoes,Electronics,3,29399,Peshawar
11481,6/20/2023,Watch,Electronics,3,13136,Karachi
11482,7/2/2023,Watch,Electronics,3,20033,Karachi
11483,12/30/2023,Bag,Electronics,3,12492,Lahore
11484,2/8/2023,Bag,Fashion,3,8038,Quetta
11485,1/15/2023,Shirt,Fashion,3,4241,Lahore
11486,1/4/2023,Watch,Fashion,3,23450,Peshawar
11487,12/15/2023,Shoes,Electronics,3,9646,Islamabad
11488,7/29/2023,Watch,Electronics,3,5435,Islamabad
11489,6/10/2023,Shirt,Electronics,3,5177,Quetta
11490,1/16/2023,Phone,Electronics,3,46115,Lahore
11491,4/18/2023,Bag,Electronics,3,5711,Lahore
11492,11/7/2023,Bag,Electronics,3,40957,Peshawar
11493,8/15/2023,Shirt,Fashion,3,35760,Islamabad
11494,6/19/2023,Shoes,Fashion,3,5677,Lahore
11495,2/3/2023,Bag,Fashion,3,20102,Quetta
11496,9/8/2023,Laptop,Fashion,3,39551,Islamabad
11497,9/4/2023,Bag,Fashion,3,34375,Peshawar
11498,9/26/2023,Laptop,Electronics,3,49203,Quetta
11499,5/21/2023,Shirt,Electronics,3,28747,Karachi
11500,10/1/2023,Shirt,Electronics,3,34931,Peshawar
11501,4/6/2023,Bag,Electronics,3,34868,Quetta
11502,8/15/2023,Watch,Electronics,3,31062,Lahore
11503,2/8/2023,Laptop,Electronics,3,48434,Karachi
11504,10/29/2023,Shoes,Fashion,3,29683,Peshawar
11505,1/29/2023,Bag,Electronics,3,1394,Lahore
11506,11/14/2023,Shoes,Electronics,3,15196,Karachi
11507,9/2/2023,Bag,Electronics,3,36933,Islamabad
11508,8/24/2023,Watch,Electronics,3,46958,Lahore
11509,7/4/2023,Watch,Fashion,3,27428,Quetta
11510,9/29/2023,Watch,Fashion,3,24498,Peshawar
11511,8/24/2023,Phone,Electronics,3,17806,Karachi
11512,8/27/2023,Watch,Fashion,3,22440,Lahore
11513,9/23/2023,Shirt,Fashion,3,18925,Islamabad
11514,12/25/2023,Shirt,Electronics,3,17582,Peshawar
11515,12/6/2023,Phone,Electronics,3,9418,Peshawar
11516,3/6/2023,Laptop,Electronics,3,41356,Lahore
11517,6/26/2023,Shoes,Electronics,3,44109,Islamabad
11518,1/3/2023,Bag,Electronics,3,43285,Karachi
11519,5/22/2023,Bag,Fashion,3,15674,Lahore
11520,6/7/2023,Phone,Electronics,3,48170,Karachi
11521,11/20/2023,Shirt,Electronics,3,14750,Peshawar
11522,5/26/2023,Bag,Electronics,3,46218,Karachi
11523,10/20/2023,Shirt,Fashion,3,29030,Islamabad
11524,6/2/2023,Laptop,Electronics,3,20271,Quetta
11525,7/12/2023,Shoes,Electronics,3,34964,Islamabad
11526,3/14/2023,Laptop,Electronics,3,11901,Karachi
11527,11/1/2023,Phone,Fashion,3,22472,Lahore
11528,12/10/2023,Watch,Electronics,3,16659,Peshawar
11529,5/20/2023,Watch,Electronics,3,32434,Quetta
11530,7/6/2023,Watch,Electronics,3,40037,Lahore
11531,10/20/2023,Laptop,Fashion,3,13388,Lahore
11532,3/2/2023,Bag,Electronics,3,22498,Islamabad
11533,7/17/2023,Shoes,Electronics,3,10794,Karachi
11534,10/22/2023,Watch,Electronics,3,12291,Islamabad
11535,11/15/2023,Phone,Fashion,3,18151,Karachi
11536,10/29/2023,Phone,Electronics,3,10837,Islamabad
11537,12/10/2023,Watch,Electronics,3,25351,Lahore
11538,1/11/2023,Watch,Electronics,3,5247,Peshawar
11539,3/3/2023,Shoes,Fashion,3,19743,Karachi
11540,11/29/2023,Watch,Fashion,3,39067,Quetta
11541,8/14/2023,Shoes,Electronics,3,33414,Quetta
11542,6/2/2023,Phone,Fashion,3,38099,Lahore
11543,7/18/2023,Watch,Fashion,3,40833,Islamabad
11544,2/21/2023,Laptop,Fashion,3,18567,Islamabad
11545,9/17/2023,Laptop,Electronics,3,34908,Lahore
11546,2/28/2023,Phone,Electronics,3,1852,Quetta
11547,3/13/2023,Shoes,Fashion,3,1949,Quetta
11548,5/28/2023,Laptop,Fashion,3,2742,Islamabad
11549,12/15/2023,Shoes,Fashion,3,1700,Karachi
11550,3/4/2023,Laptop,Electronics,3,46819,Peshawar
11551,11/6/2023,Laptop,Electronics,3,20886,Karachi
11552,8/31/2023,Shoes,Fashion,3,44665,Quetta
11553,11/26/2023,Bag,Fashion,3,20283,Karachi
11554,4/17/2023,Laptop,Fashion,3,49870,Peshawar
11555,8/14/2023,Watch,Fashion,3,1232,Karachi
11556,11/9/2023,Phone,Electronics,3,38359,Karachi
11557,8/6/2023,Bag,Fashion,3,31176,Karachi
11558,8/29/2023,Shoes,Electronics,3,38663,Karachi
11559,9/16/2023,Bag,Fashion,3,26791,Lahore
11560,9/19/2023,Shirt,Fashion,3,43399,Quetta
11561,1/5/2023,Shirt,Fashion,3,11031,Peshawar
11562,9/18/2023,Laptop,Fashion,3,7733,Quetta
11563,2/23/2023,Laptop,Fashion,3,37877,Lahore
11564,2/16/2023,Watch,Electronics,3,34981,Lahore
11565,8/3/2023,Phone,Fashion,3,1144,Lahore
11566,6/26/2023,Bag,Fashion,3,46791,Lahore
11567,1/9/2023,Shirt,Fashion,3,35299,Karachi
11568,4/9/2023,Laptop,Electronics,3,24463,Quetta
11569,1/20/2023,Phone,Electronics,3,46794,Islamabad
11570,8/29/2023,Bag,Electronics,3,1682,Peshawar
11571,3/2/2023,Laptop,Electronics,3,14474,Lahore
11572,6/27/2023,Laptop,Fashion,3,1408,Quetta
11573,12/4/2023,Shirt,Fashion,3,21401,Lahore
11574,3/3/2023,Shirt,Fashion,3,8893,Lahore
11575,5/25/2023,Laptop,Electronics,3,1720,Lahore
11576,8/4/2023,Shoes,Fashion,3,29983,Lahore
11577,1/3/2023,Laptop,Fashion,3,37634,Lahore
11578,6/9/2023,Phone,Electronics,3,38060,Peshawar
11579,8/15/2023,Laptop,Electronics,3,39490,Quetta
11580,9/26/2023,Watch,Electronics,3,6193,Lahore
11581,4/30/2023,Watch,Fashion,3,49352,Lahore
11582,3/30/2023,Watch,Fashion,3,22359,Lahore
11583,11/25/2023,Shoes,Electronics,3,20755,Lahore
11584,3/9/2023,Shoes,Fashion,3,33105,Karachi
11585,12/23/2023,Laptop,Electronics,3,31729,Karachi
11586,4/8/2023,Watch,Electronics,3,23710,Islamabad
11587,9/24/2023,Shoes,Fashion,3,21702,Lahore
11588,4/15/2023,Shirt,Electronics,3,20509,Islamabad
11589,11/19/2023,Laptop,Electronics,3,11210,Peshawar
11590,5/3/2023,Phone,Electronics,3,6173,Islamabad
11591,1/29/2023,Bag,Fashion,3,35410,Quetta
11592,5/17/2023,Laptop,Electronics,3,15382,Karachi
11593,7/14/2023,Bag,Electronics,3,10295,Karachi
11594,8/14/2023,Watch,Electronics,3,1637,Lahore
11595,11/28/2023,Bag,Electronics,3,17238,Lahore
11596,6/19/2023,Watch,Electronics,3,44428,Peshawar
11597,1/9/2023,Shirt,Electronics,3,46302,Peshawar
11598,2/9/2023,Bag,Electronics,3,40264,Quetta
11599,1/25/2023,Laptop,Fashion,3,24307,Lahore
11600,9/18/2023,Watch,Fashion,3,20719,Lahore
11601,8/14/2023,Laptop,Electronics,3,49792,Peshawar
11602,5/4/2023,Shoes,Fashion,3,24945,Peshawar
11603,2/7/2023,Watch,Fashion,3,24410,Peshawar
11604,11/24/2023,Bag,Electronics,3,37999,Karachi
11605,9/8/2023,Watch,Fashion,3,30662,Islamabad
11606,6/25/2023,Laptop,Electronics,3,28136,Islamabad
11607,3/31/2023,Shirt,Electronics,3,8797,Lahore
11608,2/6/2023,Watch,Electronics,3,17613,Karachi
11609,11/12/2023,Bag,Electronics,3,43139,Peshawar
11610,6/25/2023,Shoes,Electronics,3,3245,Lahore
11611,10/11/2023,Phone,Fashion,3,27918,Karachi
11612,3/22/2023,Shirt,Electronics,3,30644,Quetta
11613,4/24/2023,Shoes,Fashion,3,13200,Karachi
11614,2/9/2023,Watch,Electronics,3,20204,Lahore
11615,10/28/2023,Laptop,Electronics,3,4167,Islamabad
11616,8/12/2023,Laptop,Electronics,3,37063,Peshawar
11617,11/14/2023,Bag,Fashion,3,30828,Quetta
11618,12/15/2023,Laptop,Electronics,3,32417,Karachi
11619,4/25/2023,Shirt,Electronics,3,31516,Lahore
11620,7/5/2023,Laptop,Electronics,3,42112,Lahore
11621,11/19/2023,Bag,Electronics,3,40149,Peshawar
11622,2/25/2023,Phone,Fashion,3,2609,Lahore
11623,2/9/2023,Watch,Electronics,3,21500,Lahore
11624,12/20/2023,Watch,Fashion,3,48370,Peshawar
11625,2/9/2023,Laptop,Electronics,3,6633,Quetta
11626,12/13/2023,Shoes,Fashion,3,49933,Islamabad
11627,8/25/2023,Watch,Fashion,3,14770,Islamabad
11628,10/16/2023,Phone,Electronics,3,4032,Karachi
11629,9/19/2023,Laptop,Electronics,3,47463,Quetta
11630,8/4/2023,Bag,Fashion,3,45909,Karachi
11631,5/27/2023,Phone,Electronics,3,38428,Islamabad
11632,12/2/2023,Laptop,Electronics,3,36884,Peshawar
11633,6/17/2023,Phone,Electronics,3,23823,Lahore
11634,4/2/2023,Watch,Fashion,3,819,Islamabad
11635,12/19/2023,Bag,Electronics,3,174,Quetta
11636,2/28/2023,Laptop,Electronics,3,26598,Islamabad
11637,2/28/2023,Shirt,Electronics,3,31445,Quetta
11638,10/31/2023,Bag,Fashion,3,20641,Quetta
11639,6/18/2023,Shirt,Electronics,3,46029,Quetta
11640,9/26/2023,Phone,Fashion,3,35017,Karachi
11641,12/29/2023,Shoes,Electronics,3,26128,Peshawar
11642,2/14/2023,Bag,Fashion,3,29645,Islamabad
11643,12/11/2023,Phone,Electronics,3,14133,Peshawar
11644,6/30/2023,Shirt,Electronics,3,31773,Lahore
11645,6/19/2023,Watch,Fashion,3,31074,Islamabad
11646,12/22/2023,Watch,Fashion,3,23197,Peshawar
11647,7/10/2023,Shoes,Fashion,3,37075,Peshawar
11648,6/4/2023,Bag,Electronics,3,27708,Lahore
11649,7/7/2023,Bag,Electronics,3,23625,Quetta
11650,1/7/2023,Bag,Electronics,3,15143,Islamabad
11651,5/13/2023,Phone,Electronics,3,41946,Islamabad
11652,8/23/2023,Shoes,Fashion,3,11825,Lahore
11653,2/14/2023,Bag,Electronics,3,36804,Quetta
11654,11/10/2023,Phone,Electronics,3,42175,Islamabad
11655,9/6/2023,Watch,Electronics,3,37483,Islamabad
11656,1/31/2023,Shirt,Electronics,3,29583,Islamabad
11657,1/23/2023,Phone,Electronics,3,7365,Quetta
11658,6/9/2023,Watch,Electronics,3,22863,Lahore
11659,12/29/2023,Watch,Electronics,3,10216,Islamabad
11660,6/7/2023,Shirt,Fashion,3,15833,Peshawar
11661,2/8/2023,Watch,Electronics,3,46760,Quetta
11662,3/23/2023,Shoes,Electronics,3,25602,Karachi
11663,12/22/2023,Shirt,Electronics,3,37520,Lahore
11664,9/15/2023,Watch,Electronics,3,43341,Peshawar
11665,7/25/2023,Laptop,Fashion,3,9347,Islamabad
11666,3/18/2023,Phone,Fashion,3,23940,Karachi
11667,1/12/2023,Watch,Fashion,3,21158,Lahore
11668,10/22/2023,Shoes,Fashion,3,49793,Quetta
11669,8/12/2023,Bag,Fashion,3,35029,Karachi
11670,1/13/2023,Watch,Fashion,3,18735,Karachi
11671,2/15/2023,Bag,Electronics,3,25728,Peshawar
11672,6/4/2023,Laptop,Fashion,3,31462,Lahore
11673,4/23/2023,Watch,Fashion,3,21053,Peshawar
11674,8/21/2023,Shirt,Electronics,3,19228,Peshawar
11675,1/17/2023,Bag,Fashion,3,47456,Islamabad
11676,12/26/2023,Laptop,Electronics,3,12161,Quetta
11677,8/11/2023,Shirt,Electronics,3,6141,Karachi
11678,12/20/2023,Shirt,Fashion,3,12773,Lahore
11679,7/7/2023,Shirt,Electronics,3,21159,Quetta
11680,12/10/2023,Shirt,Fashion,3,34428,Quetta
11681,12/31/2023,Watch,Fashion,3,44822,Lahore
11682,6/12/2023,Phone,Electronics,3,17648,Quetta
11683,11/22/2023,Watch,Electronics,3,15178,Islamabad
11684,3/15/2023,Watch,Fashion,3,5519,Quetta
11685,8/21/2023,Laptop,Electronics,3,35590,Islamabad
11686,8/12/2023,Laptop,Electronics,3,10650,Karachi
11687,11/15/2023,Phone,Fashion,3,49722,Karachi
11688,3/1/2023,Laptop,Fashion,3,30437,Peshawar
11689,12/1/2023,Shoes,Electronics,3,1568,Islamabad
11690,8/10/2023,Phone,Fashion,3,24409,Karachi
11691,2/6/2023,Laptop,Fashion,3,908,Quetta
11692,10/5/2023,Phone,Fashion,3,24847,Lahore
11693,7/15/2023,Watch,Fashion,3,6819,Lahore
11694,12/18/2023,Watch,Fashion,3,16463,Islamabad
11695,8/30/2023,Phone,Fashion,3,28818,Peshawar
11696,11/20/2023,Shoes,Fashion,3,28901,Quetta
11697,8/7/2023,Shoes,Electronics,3,43459,Islamabad
11698,7/11/2023,Phone,Fashion,3,37941,Lahore
11699,1/17/2023,Laptop,Electronics,3,8112,Islamabad
11700,1/12/2023,Bag,Electronics,3,18129,Quetta
11701,7/12/2023,Shoes,Electronics,3,46760,Karachi
11702,1/22/2023,Shirt,Fashion,3,41117,Quetta
11703,4/30/2023,Watch,Fashion,3,48015,Karachi
11704,7/29/2023,Phone,Electronics,3,867,Karachi
11705,11/2/2023,Shirt,Fashion,3,3995,Karachi
11706,9/27/2023,Phone,Electronics,3,43068,Islamabad
11707,7/11/2023,Watch,Fashion,3,40197,Lahore
11708,6/24/2023,Watch,Fashion,3,15432,Islamabad
11709,10/12/2023,Shoes,Electronics,3,14721,Lahore
11710,7/23/2023,Shoes,Electronics,3,11434,Quetta
11711,6/13/2023,Shirt,Electronics,3,18274,Peshawar
11712,9/8/2023,Phone,Fashion,3,33753,Quetta
11713,8/15/2023,Watch,Electronics,3,40602,Islamabad
11714,1/7/2023,Shirt,Fashion,3,36774,Islamabad
11715,1/29/2023,Bag,Fashion,3,37360,Lahore
11716,2/2/2023,Shirt,Fashion,3,42598,Islamabad
11717,5/14/2023,Laptop,Electronics,3,2173,Karachi
11718,3/20/2023,Shirt,Electronics,3,49564,Islamabad
11719,2/27/2023,Laptop,Electronics,3,6369,Lahore
11720,1/26/2023,Laptop,Fashion,3,17294,Lahore
11721,8/14/2023,Laptop,Fashion,3,26911,Karachi
11722,10/12/2023,Bag,Electronics,3,6941,Lahore
11723,1/4/2023,Shirt,Fashion,3,43823,Peshawar
11724,4/9/2023,Shirt,Fashion,3,34900,Quetta
11725,2/8/2023,Bag,Electronics,3,9799,Islamabad
11726,9/28/2023,Watch,Electronics,3,45605,Peshawar
11727,10/12/2023,Shoes,Electronics,3,10862,Islamabad
11728,6/6/2023,Shirt,Fashion,3,39997,Peshawar
11729,3/16/2023,Shoes,Fashion,3,41656,Islamabad
11730,10/15/2023,Phone,Fashion,3,2247,Karachi
11731,5/10/2023,Phone,Fashion,3,33483,Lahore
11732,6/24/2023,Bag,Fashion,3,33815,Lahore
11733,3/25/2023,Phone,Electronics,3,38545,Karachi
11734,1/22/2023,Phone,Fashion,3,40734,Peshawar
11735,1/27/2023,Watch,Fashion,3,2113,Quetta
11736,7/14/2023,Watch,Fashion,3,20181,Peshawar
11737,12/3/2023,Watch,Electronics,3,16974,Lahore
11738,8/24/2023,Phone,Electronics,3,37855,Quetta
11739,4/2/2023,Bag,Electronics,3,8833,Islamabad
11740,1/21/2023,Laptop,Fashion,3,9579,Quetta
11741,10/30/2023,Laptop,Electronics,3,9925,Peshawar
11742,12/23/2023,Shoes,Electronics,3,21404,Karachi
11743,3/25/2023,Laptop,Electronics,3,35794,Islamabad
11744,9/19/2023,Laptop,Fashion,3,40150,Peshawar
11745,5/27/2023,Watch,Electronics,3,15735,Islamabad
11746,9/14/2023,Watch,Fashion,3,48715,Quetta
11747,2/27/2023,Phone,Fashion,3,20860,Lahore
11748,1/15/2023,Shoes,Electronics,3,9590,Peshawar
11749,6/11/2023,Shirt,Fashion,3,21352,Karachi
11750,6/12/2023,Shoes,Electronics,3,39854,Quetta
11751,11/16/2023,Shoes,Fashion,3,6962,Peshawar
11752,10/8/2023,Bag,Electronics,3,45027,Karachi
11753,10/7/2023,Phone,Electronics,3,4523,Peshawar
11754,1/12/2023,Bag,Electronics,3,10550,Quetta
11755,10/1/2023,Shoes,Fashion,3,41027,Peshawar
11756,9/28/2023,Shoes,Electronics,3,34941,Islamabad
11757,7/27/2023,Shoes,Fashion,3,22654,Quetta
11758,1/27/2023,Laptop,Electronics,3,49953,Peshawar
11759,3/13/2023,Bag,Fashion,3,31926,Lahore
11760,3/1/2023,Shoes,Fashion,3,42979,Peshawar
11761,5/25/2023,Watch,Electronics,3,6925,Islamabad
11762,4/3/2023,Phone,Electronics,3,43520,Karachi
11763,11/5/2023,Phone,Electronics,3,12554,Karachi
11764,1/8/2023,Watch,Electronics,3,24351,Karachi
11765,3/20/2023,Phone,Electronics,3,20748,Lahore
11766,1/27/2023,Laptop,Fashion,3,40836,Islamabad
11767,6/23/2023,Laptop,Electronics,3,24630,Quetta
11768,2/19/2023,Shirt,Electronics,3,12616,Karachi
11769,7/18/2023,Shirt,Fashion,3,47158,Islamabad
11770,12/15/2023,Shirt,Electronics,3,40644,Peshawar
11771,6/30/2023,Phone,Electronics,3,8658,Lahore
11772,1/24/2023,Laptop,Fashion,3,8819,Islamabad
11773,11/12/2023,Laptop,Electronics,3,4986,Islamabad
11774,2/15/2023,Laptop,Electronics,3,28285,Quetta
11775,1/15/2023,Watch,Electronics,3,37487,Islamabad
11776,6/2/2023,Laptop,Fashion,3,21675,Quetta
11777,8/10/2023,Watch,Electronics,3,46824,Lahore
11778,7/25/2023,Shirt,Fashion,3,43213,Lahore
11779,9/30/2023,Shirt,Electronics,3,39743,Peshawar
11780,8/24/2023,Phone,Fashion,3,10200,Quetta
11781,12/6/2023,Shirt,Electronics,3,7956,Quetta
11782,8/16/2023,Phone,Fashion,3,38269,Karachi
11783,1/9/2023,Shoes,Fashion,3,28904,Karachi
11784,6/15/2023,Shoes,Fashion,3,35890,Peshawar
11785,11/15/2023,Bag,Fashion,3,31088,Lahore
11786,8/2/2023,Phone,Fashion,3,44543,Karachi
11787,4/27/2023,Bag,Fashion,3,11012,Islamabad
11788,12/10/2023,Bag,Electronics,3,38606,Lahore
11789,3/13/2023,Shoes,Electronics,3,47994,Islamabad
11790,3/5/2023,Phone,Fashion,3,22468,Quetta
11791,7/24/2023,Shoes,Fashion,3,1870,Lahore
11792,7/28/2023,Bag,Fashion,3,12405,Peshawar
11793,3/13/2023,Phone,Fashion,3,10069,Quetta
11794,10/4/2023,Bag,Electronics,3,12504,Quetta
11795,10/1/2023,Laptop,Fashion,3,9089,Islamabad
11796,11/16/2023,Phone,Electronics,3,36083,Quetta
11797,12/4/2023,Phone,Electronics,3,44848,Karachi
11798,4/5/2023,Bag,Fashion,3,39562,Lahore
11799,6/15/2023,Laptop,Fashion,3,19460,Karachi
11800,2/1/2023,Watch,Electronics,3,20221,Islamabad
11801,1/11/2023,Shoes,Electronics,3,26387,Islamabad
11802,10/28/2023,Bag,Fashion,3,43529,Lahore
11803,8/5/2023,Phone,Fashion,3,34260,Quetta
11804,10/16/2023,Shoes,Fashion,3,6889,Peshawar
11805,4/12/2023,Shoes,Electronics,3,27281,Islamabad
11806,9/24/2023,Shoes,Electronics,3,14485,Lahore
11807,8/2/2023,Watch,Fashion,3,17161,Peshawar
11808,6/28/2023,Shirt,Electronics,3,205,Quetta
11809,3/29/2023,Bag,Electronics,3,44347,Islamabad
11810,2/10/2023,Shirt,Fashion,3,21237,Lahore
11811,3/17/2023,Shirt,Fashion,3,34814,Lahore
11812,2/15/2023,Shirt,Electronics,3,5644,Lahore
11813,6/9/2023,Shoes,Electronics,3,13375,Islamabad
11814,3/21/2023,Laptop,Fashion,3,39853,Peshawar
11815,11/6/2023,Shoes,Fashion,3,34650,Lahore
11816,3/27/2023,Shoes,Fashion,3,19741,Quetta
11817,4/2/2023,Phone,Fashion,3,6313,Lahore
11818,5/28/2023,Phone,Fashion,3,14585,Peshawar
11819,6/10/2023,Shirt,Electronics,3,15705,Islamabad
11820,7/21/2023,Shoes,Electronics,3,37737,Lahore
11821,8/30/2023,Shirt,Electronics,3,20490,Lahore
11822,12/19/2023,Phone,Electronics,3,9967,Quetta
11823,1/2/2023,Laptop,Fashion,3,4081,Quetta
11824,8/13/2023,Bag,Fashion,3,9593,Lahore
11825,10/16/2023,Shirt,Fashion,3,5782,Lahore
11826,8/21/2023,Laptop,Electronics,3,5882,Quetta
11827,3/18/2023,Bag,Electronics,3,29899,Peshawar
11828,4/26/2023,Watch,Electronics,3,42005,Karachi
11829,6/3/2023,Shirt,Fashion,3,17084,Karachi
11830,4/13/2023,Shirt,Electronics,3,45880,Lahore
11831,7/13/2023,Watch,Fashion,3,22860,Quetta
11832,6/15/2023,Watch,Fashion,3,26093,Islamabad
11833,12/25/2023,Shirt,Fashion,3,1624,Islamabad
11834,3/31/2023,Watch,Fashion,3,49502,Karachi
11835,6/23/2023,Shoes,Fashion,3,26220,Peshawar
11836,5/2/2023,Bag,Fashion,3,178,Karachi
11837,5/23/2023,Bag,Electronics,3,35991,Lahore
11838,4/16/2023,Bag,Fashion,3,25573,Peshawar
11839,11/1/2023,Shoes,Fashion,3,39932,Islamabad
11840,12/26/2023,Watch,Electronics,3,45936,Quetta
11841,11/13/2023,Laptop,Fashion,3,8517,Quetta
11842,5/3/2023,Watch,Electronics,3,13462,Lahore
11843,1/9/2023,Shirt,Electronics,3,1309,Karachi
11844,9/19/2023,Phone,Electronics,3,38021,Lahore
11845,3/14/2023,Bag,Fashion,3,4998,Quetta
11846,12/25/2023,Watch,Fashion,3,18662,Islamabad
11847,8/11/2023,Laptop,Electronics,3,10971,Quetta
11848,2/10/2023,Shirt,Fashion,3,7710,Peshawar
11849,7/23/2023,Shoes,Fashion,3,43945,Quetta
11850,9/21/2023,Shoes,Electronics,3,27482,Quetta
11851,11/24/2023,Laptop,Electronics,3,15891,Peshawar
11852,6/27/2023,Shirt,Fashion,3,35412,Karachi
11853,12/14/2023,Bag,Electronics,3,38390,Quetta
11854,11/14/2023,Watch,Electronics,3,2470,Lahore
11855,3/25/2023,Shirt,Electronics,3,19765,Quetta
11856,11/14/2023,Shoes,Fashion,3,4810,Lahore
11857,4/21/2023,Laptop,Fashion,3,428,Peshawar
11858,9/8/2023,Laptop,Fashion,3,46551,Quetta
11859,1/7/2023,Watch,Electronics,3,38447,Peshawar
11860,3/25/2023,Laptop,Fashion,3,20712,Peshawar
11861,7/27/2023,Laptop,Electronics,3,45990,Karachi
11862,11/10/2023,Shirt,Fashion,3,6894,Quetta
11863,1/22/2023,Bag,Fashion,3,32988,Lahore
11864,1/3/2023,Watch,Electronics,3,6849,Lahore
11865,5/7/2023,Shirt,Fashion,3,46631,Quetta
11866,10/24/2023,Bag,Electronics,3,20708,Karachi
11867,7/7/2023,Shirt,Fashion,3,15550,Karachi
11868,12/28/2023,Phone,Fashion,3,3775,Karachi
11869,1/14/2023,Shirt,Electronics,3,18560,Lahore
11870,1/12/2023,Laptop,Electronics,3,38511,Peshawar
